investment,rd_intensity,leverage,interest_rate,sector,firm,year
20,10.6,0.45,5.6,1,193,2011
43,2.1,0.55,6.9,1,193,2012
37,6.2,0.45,3.4,1,193,2013
41,7.2,0.25,4,1,193,2014
9,1.4,0.68,4.1,1,193,2015
19,0.3,0.46,6.5,1,193,2016
25,5.5,0.11,5.6,1,193,2017
28,5.9,0.61,5.5,1,193,2018
36,10.4,0.14,8,1,193,2019
17,6.8,0.64,7,1,193,2020
10,3.7,0.65,7.6,1,193,2021
14,0,0.73,2.8,1,193,2022
17,7.2,0.36,7.3,1,193,2023
20,0.6,0.02,3.7,1,193,2024
19,8,0.2,2.4,1,194,2000
19,5.3,0.62,7.6,1,194,2001
11,2.4,0.68,5,1,194,2002
18,1.4,0.43,4,1,194,2003
22,2.6,0.56,2.2,1,194,2004
31,10.6,0.41,7.9,1,194,2005
40,10.1,0.7,2.1,1,194,2006
10,0,0.26,3.4,1,194,2007
21,10.1,0.66,2.9,1,194,2008
25,9.9,0.12,4.1,1,194,2009
21,10.9,0.47,3.2,1,194,2010
19,7.4,0.09,5.6,1,194,2011
40,5.2,0.65,6.9,1,194,2012
31,7.3,0.79,3.4,1,194,2013
26,5.9,0.13,4,1,194,2014
22,4.2,0.16,4.1,1,194,2015
16,5.8,0.27,6.5,1,194,2016
24,5.2,0.66,5.6,1,194,2017
17,1.1,0.21,5.5,1,194,2018
16,8.2,0.45,8,1,194,2019
26,3,0.32,7,1,194,2020
16,6.4,0.4,7.6,1,194,2021
15,4.6,0.36,2.8,1,194,2022
23,9.1,0.22,7.3,1,194,2023
26,4.8,0.43,3.7,1,194,2024
29,5.2,0.24,2.4,3,195,2000
30,6.9,0.17,7.6,3,195,2001
15,4.5,0.57,5,3,195,2002
55,6.2,0.06,4,3,195,2003
15,3.2,0.26,2.2,3,195,2004
16,3.1,0.39,7.9,3,195,2005
55,5.9,0.28,2.1,3,195,2006
26,8.2,0.2,3.4,3,195,2007
13,4.2,0.65,2.9,3,195,2008
18,7.2,0.36,4.1,3,195,2009
10,5.2,0.27,3.2,3,195,2010
21,8.4,0.1,5.6,3,195,2011
26,6.2,0.65,6.9,3,195,2012
26,3.7,0.2,3.4,3,195,2013
21,2.2,0.16,4,3,195,2014
23,5.1,0.59,4.1,3,195,2015
31,7.7,0.04,6.5,3,195,2016
16,4.5,0.15,5.6,3,195,2017
22,5.3,0.43,5.5,3,195,2018
20,6.3,0.59,8,3,195,2019
27,5.7,0.64,7,3,195,2020
10,6.7,0.43,7.6,3,195,2021
37,5.7,0.33,2.8,3,195,2022
18,6.1,0.09,7.3,3,195,2023
10,2.4,0.57,3.7,3,195,2024
23,9.6,0.37,2.4,1,196,2000
19,4.2,0.37,7.6,1,196,2001
31,5.5,0.02,5,1,196,2002
17,2.3,0.59,4,1,196,2003
19,6.5,0.42,2.2,1,196,2004
11,2.4,0.25,7.9,1,196,2005
47,3.9,0.12,2.1,1,196,2006
18,5.2,0.51,3.4,1,196,2007
19,9.8,0.66,2.9,1,196,2008
18,0,0.16,4.1,1,196,2009
35,5,0.37,3.2,1,196,2010
17,5.4,0.24,5.6,1,196,2011
22,0,0.13,6.9,1,196,2012
15,7.6,0.52,3.4,1,196,2013
28,8.8,0.03,4,1,196,2014
37,7.3,0.17,4.1,1,196,2015
10,3.6,0.6,6.5,1,196,2016
21,9.6,0.69,5.6,1,196,2017
11,7,0.59,5.5,1,196,2018
27,6.1,0.44,8,1,196,2019
23,5.1,0.53,7,1,196,2020
9,3.2,0.53,7.6,1,196,2021
25,7.5,0.51,2.8,1,196,2022
12,3.6,0.08,7.3,1,196,2023
10,6.5,0.18,3.7,1,196,2024
20,3.7,0.44,2.4,1,197,2000
21,3.9,0.46,7.6,1,197,2001
11,7.4,0.03,5,1,197,2002
38,8.5,0.5,4,1,197,2003
16,2.6,0.69,2.2,1,197,2004
25,5,0.15,7.9,1,197,2005
35,2.4,0.14,2.1,1,197,2006
24,9.6,0.03,3.4,1,197,2007
17,4.3,0.55,2.9,1,197,2008
22,6.5,0.14,4.1,1,197,2009
17,1,0.13,3.2,1,197,2010
7,4.9,0.51,5.6,1,197,2011
14,3.5,0.43,6.9,1,197,2012
27,7.9,0.62,3.4,1,197,2013
20,2.8,0.76,4,1,197,2014
29,6.6,0.36,4.1,1,197,2015
44,8.8,0.71,6.5,1,197,2016
17,4.2,0.76,5.6,1,197,2017
24,6.9,0.18,5.5,1,197,2018
13,0,0.67,8,1,197,2019
15,3,0,7,1,197,2020
11,7.4,0.11,7.6,1,197,2021
30,6.6,0.34,2.8,1,197,2022
18,7.5,0.28,7.3,1,197,2023
12,0,0.68,3.7,1,197,2024
34,7.7,0.18,2.4,1,198,2000
24,4.8,0.08,7.6,1,198,2001
26,8.9,0.29,5,1,198,2002
38,7.9,0.46,4,1,198,2003
21,6.3,0.01,2.2,1,198,2004
15,1.9,0.34,7.9,1,198,2005
12,5.1,0.44,2.1,1,198,2006
21,4.9,0.61,3.4,1,198,2007
10,2.2,0.71,2.9,1,198,2008
14,4.8,0.45,4.1,1,198,2009
38,4.7,0.01,3.2,1,198,2010
14,10.3,0.27,5.6,1,198,2011
22,5.1,0.53,6.9,1,198,2012
30,3,0.59,3.4,1,198,2013
37,5,0.51,4,1,198,2014
15,2.5,0.32,4.1,1,198,2015
21,7.3,0.01,6.5,1,198,2016
28,6.8,0.28,5.6,1,198,2017
21,6.2,0.26,5.5,1,198,2018
32,7.8,0.22,8,1,198,2019
14,2.5,0.22,7,1,198,2020
5,0.1,0.51,7.6,1,198,2021
32,6.6,0.43,2.8,1,198,2022
10,5.2,0.22,7.3,1,198,2023
13,6.7,0.72,3.7,1,198,2024
16,0,0.46,2.4,3,199,2000
36,6.5,0.75,7.6,3,199,2001
18,7.5,0.29,5,3,199,2002
26,5.1,0.45,4,3,199,2003
25,6.6,0.24,2.2,3,199,2004
17,5.8,0.61,7.9,3,199,2005
21,3.8,0.74,2.1,3,199,2006
17,6.7,0.51,3.4,3,199,2007
16,4.6,0.79,2.9,3,199,2008
8,0,0.58,4.1,3,199,2009
17,2.4,0.71,3.2,3,199,2010
7,1.9,0.54,5.6,3,199,2011
23,6,0.37,6.9,3,199,2012
25,6.9,0.59,3.4,3,199,2013
25,6.3,0.37,4,3,199,2014
24,1.7,0.47,4.1,3,199,2015
20,7.9,0.75,6.5,3,199,2016
43,0.7,0.27,5.6,3,199,2017
15,2.2,0.11,5.5,3,199,2018
34,6.4,0.51,8,3,199,2019
10,2.2,0.65,7,3,199,2020
10,9.3,0.72,7.6,3,199,2021
15,2.8,0.36,2.8,3,199,2022
25,3.7,0.19,7.3,3,199,2023
17,4.2,0.54,3.7,3,199,2024
21,8.9,0.65,2.4,4,200,2000
15,1.3,0.15,7.6,4,200,2001
23,6.3,0.16,5,4,200,2002
28,0,0.11,4,4,200,2003
20,5.7,0.05,2.2,4,200,2004
14,0,0.05,7.9,4,200,2005
40,9,0.09,2.1,4,200,2006
19,5,0.74,3.4,4,200,2007
17,0,0.35,2.9,4,200,2008
17,7.7,0.43,4.1,4,200,2009
12,3,0.2,3.2,4,200,2010
9,3.6,0.39,5.6,4,200,2011
26,7.2,0.08,6.9,4,200,2012
26,3.9,0.45,3.4,4,200,2013
19,6,0.55,4,4,200,2014
30,4.4,0.47,4.1,4,200,2015
14,0,0.8,6.5,4,200,2016
18,9,0.7,5.6,4,200,2017
13,2.8,0.55,5.5,4,200,2018
27,6.6,0.76,8,4,200,2019
14,5.5,0.6,7,4,200,2020
11,6.2,0.47,7.6,4,200,2021
29,2.6,0.39,2.8,4,200,2022
15,5.6,0.03,7.3,4,200,2023
18,6.3,0.44,3.7,4,200,2024
